number_of_time_periods,lower_bounds,upper_bounds,best_solution,time_used,number_of_benders_iterations,number_of_runs,commitment_schedule,turning_on_schedule,turning_off_schedule,termination_reason
6,"[-inf, 231.0, 254.0, 272.14, 282.8507142857143, 289.78571428571433, 301.615, 301.78999999999996, 305.5178571428571, 308.0688775510204, 308.0688775510204, 308.0688775510204, 308.0688775510204, 308.0688775510204, 308.0688775510204, 308.0688775510204, 308.0688775510204, 308.0688775510204, 308.0688775510204, 308.0688775510204, 308.0688775510204, 308.0688775510204, 308.0688775510204]","[392.0, 392.0, 392.0, 392.0, 392.0, 351.0, 351.0, 351.0, 351.0, 351.0, 351.0, 351.0, 351.0, 351.0, 351.0, 351.0, 351.0, 351.0, 351.0, 351.0, 351.0, 351.0, 351.0]",351.0,111.2865960597992,23,5000,"{1: {1: 1, 2: 0, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Stagnation Limit Reached
6,"[-inf, 231.0, 254.0, 272.14, 278.5685714285715, 278.5685714285715, 285.5035714285715, 293.2869047619048, 299.901586755184, 301.280731590882, 301.4078231292517, 303.14225554990685, 303.14225554990685, 305.0219656283566, 305.2687144083999, 305.2687144083999, 305.2687144083999, 305.3009552495697, 306.69821428571424, 306.6982142857143, 306.6982142857143, 306.6982142857143, 306.6982142857143, 306.6982142857143, 306.6982142857143, 306.70094155844157, 306.70094155844157]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 367.05, 367.05, 367.05, 367.05, 367.05, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0]",348.0,262.2399387359619,27,5000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Stagnation Limit Reached
6,"[-inf, 231.0, 254.0, 272.14, 274.19714285714286, 284.90785714285715, 288.2292857142857, 288.2292857142857, 288.2292857142857, 288.4971428571429, 288.4971428571429]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 347.5]",347.5,45.40539860725403,11,5000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Known Optimal Solution Found for 6-Period Case
6,"[-inf, 231.0, 259.64, 276.28285714285715, 287.21500000000003, 289.78571428571433, 289.78571428571433, 293.10714285714283, 293.375, 293.375, 293.375, 293.375, 301.3329752953813, 301.3329752953813, 304.21716816647915, 304.75288245219343, 304.75288245219343, 304.75288245219343, 304.75288245219343, 304.81830522691155, 304.81830522691155, 304.83949540879394, 304.83949540879394, 304.83949540879394]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 367.05, 367.05, 367.05, 367.05, 367.05, 367.05, 367.05, 367.05, 367.05, 367.05, 367.05, 367.05, 367.05]",367.05,163.3796787261963,24,5000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 1}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 1}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 1, 3: 0}}",Stagnation Limit Reached
6,"[-inf, 231.0, 259.64, 280.28, 280.655, 287.59, 300.4757142857143, 300.4757142857143, 302.19, 302.602495697074, 304.44, 306.3029761904762, 306.3029761904762, 306.33869047619044, 306.33869047619044, 306.33869047619044, 306.56227106227107, 306.56227106227107, 307.23508137432185, 307.23508137432185, 307.23508137432185, 307.23508137432185, 307.23508137432185, 307.23508137432185]","[392.0, 392.0, 392.0, 392.0, 392.0, 365.8, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0]",348.0,253.4040744304657,24,5000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
6,"[-inf, 231.0, 259.64, 276.28285714285715, 279.0185714285715, 282.4471428571429, 293.2142857142858, 293.48214285714283, 293.48214285714283, 293.48214285714283, 296.3189285714286, 296.3189285714286, 296.3189285714286, 296.3189285714286, 296.3189285714286, 296.3189285714286, 296.3189285714286, 296.3189285714286, 296.3189285714286, 296.3189285714286, 296.3189285714286, 296.3189285714286]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 384.6, 384.6, 384.6, 384.6, 384.6, 384.6, 384.6, 384.6, 384.6, 384.6, 360.0, 360.0, 360.0]",360.0,222.76817846298218,22,5000,"{1: {1: 0, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 0, 2: 1, 3: 0}, 2: {1: 1, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
6,"[-inf, 231.0, 259.64, 276.28285714285715, 276.28285714285715, 287.21500000000003, 290.6435714285715, 290.6435714285715, 290.965, 290.965, 291.10749999999996, 291.10749999999996, 291.10749999999996, 293.5357142857143, 295.9671428571429, 295.9671428571429, 304.21428571428567, 304.21428571428567, 305.1455963938974, 305.16864767885176, 305.16864767885176, 305.20901814250396, 305.20901814250396, 305.20901814250396, 305.20901814250396, 305.20901814250396]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 367.05, 367.05, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0]",348.0,325.8630847930908,26,5000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Stagnation Limit Reached
6,"[-inf, 231.0, 259.64, 280.28, 282.8507142857143, 289.78571428571433, 293.0, 293.2142857142858, 293.48214285714283, 293.48214285714283, 298.34000000000003, 298.34000000000003, 298.34000000000003, 299.6734183673469, 300.02750000000003, 300.02750000000003, 304.3560714285714, 304.3560714285714, 304.3560714285714, 304.3560714285714, 304.3560714285714]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 368.5, 368.5, 368.5, 368.0, 368.0, 368.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0]",348.0,279.52374935150146,21,5000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
6,"[-inf, 231.0, 254.0, 264.8757142857143, 279.0185714285715, 289.78571428571433, 293.10714285714283, 293.10714285714283, 293.375, 306.16785714285714, 306.16785714285714, 306.16785714285714, 306.16785714285714, 306.4241964285714, 306.6678571428571, 306.6678571428571, 306.7345238095238, 306.7345238095238, 306.7345238095238, 306.7345238095238, 306.75062656641603, 306.75062656641603, 306.75062656641603, 306.75062656641603, 306.75062656641603, 306.75062656641603, 306.75062656641603, 306.75062656641603, 306.75062656641603, 306.75062656641603]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 376.6, 376.6, 374.1, 362.0, 362.0, 362.0, 362.0, 362.0, 362.0, 362.0, 362.0, 362.0, 362.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0]",348.0,254.2181339263916,30,5000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Max Iterations Reached
6,"[-inf, 231.0, 259.64, 280.28, 287.21500000000003, 290.6435714285715, 290.91142857142853, 305.71785714285716, 305.75357142857143, 307.6464285714286, 307.6464285714286, 307.6464285714286, 307.6464285714286, 307.6464285714286]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 363.6, 363.6, 363.6, 363.6, 363.6, 363.6, 363.6, 347.5]",347.5,54.73930501937866,14,5000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Known Optimal Solution Found for 6-Period Case
6,"[-inf, 231.0, 254.0, 268.14285714285717, 268.14285714285717, 279.07500000000005, 279.175, 289.78571428571433, 299.2832706766917, 300.72365735767994, 303.6738812392427, 303.6738812392427, 304.6836444805195, 305.5666666666667, 305.5666666666667, 305.5666666666667, 305.5666666666667, 305.5666666666667, 305.7407917383821, 305.93290154155244, 305.93290154155244, 305.93290154155244, 305.9329015415525, 305.9329015415525, 305.95307938437116]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 369.05, 369.05, 369.05, 369.05, 369.05, 369.05, 369.05, 369.05, 369.05, 369.05, 369.05, 369.05, 369.05, 369.05, 369.05, 369.05, 360.0, 360.0]",360.0,321.7838923931122,25,5000,"{1: {1: 0, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 0, 2: 1, 3: 0}, 2: {1: 1, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
6,"[-inf, 231.0, 255.64285714285717, 266.575, 273.4321428571429, 290.6435714285715, 292.3877551020408, 292.9938775510203, 292.9938775510203, 292.9938775510203, 292.9938775510203, 292.9938775510203, 293.04744897959176, 293.04744897959176, 293.82653061224494, 296.13551020408164]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 367.05, 367.05]",367.05,186.91732025146484,16,5000,"{1: {1: 0, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 0, 3: 1}}","{1: {1: 0, 2: 1, 3: 0}, 2: {1: 1, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 1}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 1, 3: 0}}",Master Problem DADK Failed
6,"[-inf, 231.0, 259.64, 266.575, 287.21500000000003, 289.78571428571433, 293.10714285714283, 293.10714285714283, 293.375, 306.16785714285714, 306.1776623376623, 306.1776623376623, 306.1776623376623, 306.1776623376623, 306.4997321428571]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 364.6, 364.6, 364.6, 364.6, 364.6, 364.6, 347.5]",347.5,64.64724683761597,15,5000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Known Optimal Solution Found for 6-Period Case
6,"[-inf, 231.0, 254.0, 266.0, 276.8757142857143, 284.90785714285715, 289.78571428571433, 293.10714285714283]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 347.5]",347.5,22.628846883773804,8,5000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Known Optimal Solution Found for 6-Period Case
6,"[-inf, 231.0, 259.64, 276.28285714285715, 287.21500000000003, 290.5364285714286, 293.10714285714283, 293.375, 293.375, 293.375, 293.375, 293.375, 301.3329752953813, 301.3329752953813, 301.51772287862514, 301.51772287862514, 301.51772287862514, 301.51772287862514, 301.51772287862514, 301.51772287862514, 301.51772287862514, 301.51772287862514, 301.51772287862514, 301.6077269065521, 304.751898200225, 304.751898200225, 304.751898200225, 304.751898200225, 304.751898200225, 304.751898200225]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 373.05, 373.05, 373.05, 373.05, 373.05, 373.05, 373.05, 373.05, 373.05, 373.05, 373.05, 367.05, 367.05, 367.05, 367.05, 367.05, 367.05, 367.05, 367.05]",367.05,425.4685289859772,30,5000,"{1: {1: 0, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 0, 3: 1}}","{1: {1: 0, 2: 1, 3: 0}, 2: {1: 1, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 1}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 1, 3: 0}}",Max Iterations Reached
6,"[-inf, 231.0, 259.64, 280.28, 282.8507142857143, 289.78571428571433, 290.1607142857143, 298.0488566510942, 298.0488566510942, 300.5544566019179, 301.9484156820623, 304.8487468671679, 304.8487468671679, 304.993984962406, 305.131484962406, 306.61559253246753, 306.68045112781954, 307.03680219607133, 307.03680219607133, 307.03680219607133, 307.03714152015505, 307.03714152015505, 307.03714152015505, 307.03714152015505, 307.03714152015505, 307.03714152015505]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 372.55, 367.05, 367.05, 367.05, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0]",348.0,235.4536440372467,26,5000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
6,"[-inf, 231.0, 259.64, 280.28, 282.8507142857143, 286.17214285714283, 293.10714285714283, 293.375, 305.0196428571429, 305.41071428571433, 305.41071428571433, 305.41071428571433, 305.7214923469388, 305.7214923469388, 305.9235530975888, 305.9235530975888, 306.10027322862356, 306.10027322862356, 306.10027322862356, 306.21354404034764, 306.21354404034764, 306.21354404034764, 306.27600678668836, 306.27600678668836, 306.27600678668836, 306.27600678668836, 306.27600678668836, 306.27600678668836]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 371.55, 371.55, 371.55, 371.55, 371.55, 371.55, 366.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0]",348.0,221.00458478927612,28,5000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Stagnation Limit Reached
6,"[-inf, 231.0, 259.64, 266.575, 287.21500000000003, 289.78571428571433, 293.10714285714283, 293.375, 293.375, 293.375, 293.5357142857143, 295.9671428571429, 306.9107142857143, 306.9107142857143, 306.9107142857143, 306.9922360248447, 306.9922360248447, 306.9922360248447, 306.9922360248447, 306.9922360248447, 306.9922360248447, 306.9922360248447, 306.9922360248447, 306.9922360248447, 306.9922360248447, 306.9922360248447, 306.9922360248447]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 367.05, 364.1, 364.1, 364.1, 364.1, 364.1, 364.1, 364.1, 364.1, 364.1, 364.1, 364.1, 364.1, 364.1, 364.1, 364.1, 364.1]",364.1,213.37456107139587,27,5000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 0, 3: 0}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 1, 3: 1}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 1, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 1, 3: 0}}",Stagnation Limit Reached
6,"[-inf, 231.0, 259.64, 280.28, 282.14489795918365, 288.95918367346934, 292.47959183673464, 292.8867346938775, 292.8867346938775, 299.92068645640074, 303.93061224489793, 306.15306122448976, 306.577806122449, 306.577806122449, 306.577806122449, 306.9922360248447, 306.9922360248447, 306.9922360248447, 306.9922360248447, 306.9922360248447, 306.9922360248447, 306.9922360248447, 306.9922360248447, 306.9922360248447, 306.9922360248447, 306.9922360248447, 306.9922360248447, 306.9922360248447, 306.9922360248447]","[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 377.05, 368.8, 364.1, 364.1, 364.1, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0, 348.0]",348.0,272.74480986595154,29,5000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}}",Stagnation Limit Reached
