number_of_time_periods,lower_bounds,upper_bounds,best_solution,time_used,number_of_benders_iterations,number_of_runs,commitment_schedule,turning_on_schedule,turning_off_schedule,termination_reason
3,"[-inf, 116.0, 144.64, 151.575, 154.89642857142857, 160.48404761904763, 160.48404761904763, 160.48404761904763, 160.70071428571427, 161.4352795031056, 161.4352795031056, 162.13185514807427, 162.47005583992555, 162.47005583992555, 162.47005583992555, 162.51393283697846, 162.51393283697846, 162.51393283697846]","[215.0, 215.0, 215.0, 215.0, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5]",193.5,30.575501680374146,18,1000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}}",Stagnation Limit Reached
3,"[-inf, 116.0, 140.64285714285714, 147.07142857142856, 154.7892857142857, 161.56857142857143, 161.64000000000001, 161.64000000000001, 161.64000000000001]","[215.0, 215.0, 215.0, 215.0, 193.0, 193.0, 193.0, 193.0, 191.8]",191.8,5.205771207809448,9,1000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 140.64285714285714, 147.07142857142856, 153.5, 156.8595238095238, 156.8595238095238, 159.26238095238097, 159.26238095238097, 159.26238095238097, 163.24107142857144, 163.24107142857144, 163.24107142857144, 163.24107142857144, 163.3089285714286, 163.3089285714286, 164.61428571428573, 164.61428571428573, 164.61428571428573, 164.61428571428573, 164.61428571428573]","[215.0, 215.0, 215.0, 215.0, 215.0, 215.0, 210.5, 203.5, 203.5, 203.05, 200.0, 200.0, 200.0, 200.0, 200.0, 195.3, 195.3, 193.0, 193.0, 193.0, 193.0]",193.0,60.44609451293945,21,1000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}}",Master Problem DADK Failed
3,"[-inf, 116.0, 144.64, 151.575, 154.89642857142857, 154.89642857142857, 161.64000000000001, 161.7630357142857, 161.7630357142857, 162.2371128871129, 162.2371128871129, 162.47005583992555, 162.47005583992555, 162.47005583992555, 162.47005583992555, 162.47005583992555, 162.47005583992555]","[215.0, 215.0, 215.0, 215.0, 215.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0]",193.0,15.71458625793457,17,1000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}}",Stagnation Limit Reached
3,"[-inf, 116.0, 144.64, 147.96142857142857, 147.96142857142857, 154.89642857142857, 161.64000000000001]","[215.0, 215.0, 215.0, 215.0, 215.0, 193.0, 191.8]",191.8,3.691710948944092,7,1000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 151.575, 154.89642857142857]","[215.0, 215.0, 215.0, 215.0, 191.8]",191.8,2.3466596603393555,5,1000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 146.69714285714286, 150.01857142857142, 150.01857142857142, 150.12571428571428, 155.00357142857143, 155.325, 160.70071428571427, 162.39285714285714, 162.39285714285714, 162.39285714285714, 162.39285714285714, 162.39285714285714, 162.39285714285714, 162.39285714285714, 162.39285714285714, 162.39285714285714]","[215.0, 215.0, 215.0, 215.0, 215.0, 215.0, 215.0, 215.0, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5]",193.5,29.525861501693726,19,1000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}}",Stagnation Limit Reached
3,"[-inf, 116.0, 144.64, 151.575, 154.89642857142857, 161.64000000000001, 161.64000000000001, 161.64000000000001, 161.7630357142857]","[215.0, 215.0, 215.0, 215.0, 193.0, 193.0, 193.0, 193.0, 191.8]",191.8,6.389458179473877,9,1000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 140.64285714285714, 151.575, 155.00357142857143, 155.00357142857143, 155.27142857142857, 163.3089285714286, 163.54285714285714, 163.54285714285714, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142]","[215.0, 215.0, 215.0, 215.0, 215.0, 215.0, 203.05, 195.3, 195.3, 195.3, 195.3, 195.3, 195.3, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0]",193.0,65.27283048629761,23,1000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}}",Master Problem DADK Failed
3,"[-inf, 116.0, 144.64, 151.575, 154.89642857142857, 155.1642857142857, 161.24357142857144, 161.3507142857143, 162.39285714285714]","[215.0, 215.0, 215.0, 215.0, 215.0, 196.5, 196.5, 196.5, 191.8]",191.8,5.298524856567383,9,1000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 140.64285714285714, 151.575, 154.89642857142857, 155.1642857142857, 155.325, 155.325, 160.72017857142856, 160.77910714285713, 163.30892857142857, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142]","[215.0, 215.0, 215.0, 215.0, 215.0, 215.0, 215.0, 193.5, 193.5, 193.5, 193.5, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 191.8]",191.8,34.33594298362732,20,1000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 151.575, 154.89642857142857, 154.89642857142857, 154.89642857142857, 155.1642857142857, 159.4046875, 162.47005583992555, 162.47005583992555]","[215.0, 215.0, 215.0, 215.0, 215.0, 215.0, 215.0, 200.55, 200.0, 200.0, 191.8]",191.8,6.944643020629883,11,1000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 151.575, 154.89642857142857, 161.64000000000001, 161.64000000000001, 163.36785714285713, 163.36785714285713, 163.4714285714286, 163.4714285714286, 163.4714285714286, 163.4714285714286, 163.4714285714286, 163.4714285714286, 163.4714285714286]","[215.0, 215.0, 215.0, 215.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 191.8]",191.8,19.181965112686157,16,1000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 151.575, 154.89642857142857, 160.48404761904763, 160.70071428571427, 160.70071428571427, 160.70071428571427, 161.33311224489796]","[215.0, 215.0, 215.0, 215.0, 193.5, 193.5, 193.5, 193.5, 193.5, 191.8]",191.8,6.14769172668457,10,1000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 151.575, 151.95, 155.27142857142857, 159.815, 163.54285714285714, 163.54285714285714, 163.54285714285714, 163.54285714285714, 163.54285714285714, 163.54285714285714]","[215.0, 215.0, 215.0, 215.0, 215.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 191.8]",191.8,11.028168439865112,13,1000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 147.96142857142857, 154.89642857142857, 155.1642857142857, 155.1642857142857, 163.4714285714286, 163.4714285714286, 163.4714285714286, 163.4714285714286, 163.4714285714286, 163.4714285714286]","[215.0, 215.0, 215.0, 215.0, 215.0, 215.0, 195.3, 193.0, 193.0, 193.0, 193.0, 193.0, 191.8]",191.8,13.328489065170288,13,1000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 132.36363636363637, 147.07142857142856, 154.7892857142857, 155.00357142857143, 155.27142857142857, 155.27142857142857, 162.39285714285714]","[215.0, 215.0, 215.0, 215.0, 215.0, 215.0, 215.0, 200.0, 191.8]",191.8,5.1832287311553955,9,1000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 147.96142857142857, 154.89642857142857, 155.1642857142857, 155.1642857142857, 155.325, 158.9685714285714, 158.9685714285714, 159.40964285714284, 163.30892857142857, 163.30892857142857, 163.30892857142857, 163.30892857142857, 163.30892857142857, 163.30892857142857, 163.30892857142857, 163.30892857142857, 163.30892857142857]","[215.0, 215.0, 215.0, 215.0, 215.0, 215.0, 215.0, 203.5, 203.5, 203.5, 203.05, 203.05, 203.05, 203.05, 203.05, 203.05, 193.5, 193.5, 193.5, 193.5]",193.5,40.90877676010132,20,1000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
3,"[-inf, 116.0, 144.64, 151.575, 155.00357142857143, 155.27142857142857, 159.815, 159.815, 159.85071428571428, 159.85071428571428, 159.85071428571428, 161.74357142857144]","[215.0, 215.0, 215.0, 215.0, 215.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 191.8]",191.8,9.513422966003418,12,1000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 151.575, 155.00357142857143, 159.71142857142857, 159.815, 163.54285714285714, 163.54285714285714, 163.54285714285714, 163.54285714285714, 163.54285714285714, 163.54285714285714, 163.54285714285714, 163.54285714285714, 163.54285714285714]","[215.0, 215.0, 215.0, 215.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0]",193.0,13.465519428253174,16,1000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}}",Stagnation Limit Reached
3,"[-inf, 116.0, 144.64, 151.575, 154.89642857142857, 154.89642857142857, 155.1642857142857, 161.89285714285714, 161.89285714285714, 161.89285714285714, 162.0, 162.0, 163.30892857142857, 163.30892857142857, 163.57857142857142, 163.57857142857142, 163.57857142857142]","[215.0, 215.0, 215.0, 215.0, 215.0, 215.0, 203.5, 203.5, 203.5, 203.5, 203.5, 203.05, 203.05, 195.3, 195.3, 195.3, 191.8]",191.8,19.085877895355225,17,1000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 132.36363636363637, 147.85428571428574, 154.7892857142857, 155.16428571428574]","[215.0, 215.0, 215.0, 215.0, 215.0, 191.8]",191.8,3.152986526489258,6,1000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 151.575, 154.89642857142857, 155.1642857142857, 155.1642857142857, 160.70071428571427, 160.70071428571427, 160.70071428571427, 161.2007142857143, 161.2007142857143, 161.23107142857145, 161.23107142857145, 163.30892857142857, 163.30892857142857, 163.30892857142857, 163.30892857142857]","[215.0, 215.0, 215.0, 215.0, 215.0, 215.0, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5, 193.5, 193.0, 193.0]",193.0,34.81396770477295,18,1000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}}",Master Problem DADK Failed
3,"[-inf, 116.0, 140.64285714285714, 147.07142857142856, 154.7892857142857, 154.89642857142857]","[215.0, 215.0, 215.0, 215.0, 215.0, 191.8]",191.8,4.1732563972473145,6,1000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 140.64285714285714, 147.07142857142856, 147.07142857142856, 154.9552380952381, 163.24107142857144, 163.24107142857144, 163.30892857142857, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142, 163.57857142857142]","[215.0, 215.0, 215.0, 215.0, 215.0, 203.05, 203.05, 203.05, 195.3, 195.3, 195.3, 195.3, 195.3, 195.3, 195.3, 195.3, 195.3, 195.3, 195.3, 195.3]",195.3,41.79021334648132,20,1000,"{1: {1: 1, 2: 0, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 0}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Stagnation Limit Reached
3,"[-inf, 116.0, 144.64, 151.575, 154.89642857142857, 155.1642857142857]","[215.0, 215.0, 215.0, 215.0, 215.0, 191.8]",191.8,3.0465221405029297,6,1000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 147.96142857142857, 147.96142857142857, 148.28285714285715, 155.1642857142857, 158.9880357142857, 158.9880357142857, 161.11460794844254, 162.47005583992555, 162.47005583992555, 162.47005583992555]","[215.0, 215.0, 215.0, 215.0, 215.0, 215.0, 203.5, 203.5, 200.55, 200.0, 200.0, 200.0, 191.8]",191.8,10.391554117202759,13,1000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 151.575, 154.89642857142857, 158.85860329261817, 158.85860329261817, 158.88563998414895, 158.885639984149, 159.60413533834588, 162.3458620110794, 162.47005583992555, 162.47005583992555, 162.51393283697846, 162.51393283697846, 162.51393283697846, 162.51393283697846, 162.51393283697846]","[215.0, 215.0, 215.0, 215.0, 200.55, 200.55, 200.55, 200.55, 200.55, 200.55, 200.0, 200.0, 200.0, 200.0, 200.0, 193.0, 193.0, 193.0]",193.0,34.848326683044434,18,1000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}}",Master Problem DADK Failed
3,"[-inf, 116.0, 144.64, 151.575, 151.95]","[215.0, 215.0, 215.0, 215.0, 191.8]",191.8,2.379027843475342,5,1000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 140.64285714285714, 147.07142857142856, 154.7892857142857, 155.16428571428574, 155.27142857142857, 161.74357142857144, 162.18016983016986, 162.18016983016986, 162.245337995338, 163.54285714285714, 163.54285714285714, 163.54285714285714, 163.54285714285714, 163.54285714285714, 163.54285714285714]","[215.0, 215.0, 215.0, 215.0, 215.0, 215.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 193.0, 191.8]",191.8,14.810167789459229,17,1000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 147.96142857142857, 150.01857142857142, 154.89642857142857, 154.89642857142857, 155.1642857142857, 155.325, 163.30892857142857, 163.30892857142857, 163.30892857142857, 163.30892857142857, 163.30892857142857, 163.30892857142857, 163.30892857142857]","[215.0, 215.0, 215.0, 215.0, 215.0, 215.0, 215.0, 215.0, 203.05, 203.05, 203.05, 200.55, 193.0, 193.0, 193.0, 193.0]",193.0,27.87151837348938,16,1000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}}",Master Problem DADK Failed
3,"[-inf, 116.0, 144.64, 151.575, 154.89642857142857, 155.1642857142857, 155.1642857142857, 155.1642857142857, 155.325]","[215.0, 215.0, 215.0, 215.0, 215.0, 215.0, 215.0, 215.0, 191.8]",191.8,6.360208511352539,9,1000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
3,"[-inf, 116.0, 144.64, 148.06857142857143, 155.00357142857143]","[215.0, 215.0, 215.0, 215.0, 191.8]",191.8,3.041447401046753,5,1000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}}",Known Optimal Solution Found for 3-Period Case
